municipality_code,latitude,longitude
04404,38.30068,141.04914
04404,38.30078,141.08382
04404,38.30087,141.0523
04404,38.30107,141.08256
04404,38.30135,141.05684
04404,38.30159,141.03828
04404,38.30176,141.04259
04404,38.30185,141.0752
04404,38.30186,141.07167
04404,38.30199,141.08052
04404,38.30206,141.08744
04404,38.30218,141.08326
04404,38.30225,141.07776
04404,38.30233,141.06172
04404,38.30252,141.05909
04404,38.30258,141.08228
04404,38.30285,141.07859
04404,38.30291,141.06618
04404,38.30295,141.05763
04404,38.30322,141.0479
04404,38.30337,141.08352
04404,38.30339,141.08604
04404,38.30343,141.05386
04404,38.30363,141.07399
04404,38.30368,141.07988
04404,38.30383,141.04351
04404,38.30394,141.05511
04404,38.30424,141.07767
04404,38.30435,141.07559
04404,38.30459,141.05124
04404,38.3047,141.0628
04404,38.30476,141.07226
04404,38.30499,141.06865
04404,38.30508,141.05793
04404,38.30509,141.04739
04404,38.30566,141.03826
04404,38.30574,141.07929
04404,38.30586,141.07676
04404,38.30591,141.06892
04404,38.30611,141.07117
04404,38.30662,141.0647
04404,38.30686,141.04986
04404,38.30691,141.06294
04404,38.307,141.04707
04404,38.30723,141.04296
04404,38.30731,141.05565
04404,38.30738,141.07785
04404,38.30748,141.05672
04404,38.30751,141.04901
04404,38.30756,141.05147
04404,38.30798,141.07376
04404,38.30804,141.08005
04404,38.30876,141.06177
04404,38.30907,141.05721
04404,38.30911,141.07939
04404,38.30946,141.07464
04404,38.30964,141.05183
04404,38.30976,141.07618
04404,38.30985,141.04773
04404,38.30998,141.05932
04404,38.30998,141.06482
04404,38.31019,141.0789
04404,38.31044,141.05526
04404,38.31047,141.05625
04404,38.31105,141.06024
04404,38.31112,141.05289
04404,38.31113,141.07545
04404,38.31138,141.06123
04404,38.31188,141.05528
04404,38.31225,141.07818
04404,38.31229,141.05718
04404,38.3124,141.06391
04404,38.31251,141.05264
04404,38.31288,141.06044
04404,38.31312,141.07396
04404,38.31336,141.05615
04404,38.31344,141.06622
04404,38.31352,141.06616
04404,38.31418,141.0769
04404,38.31427,141.07364
04404,38.31474,141.06604
04404,38.31492,141.07161
04404,38.31521,141.074
04404,38.31523,141.07155
04404,38.31538,141.07095
04404,38.31582,141.06165
04404,38.31584,141.07032
04404,38.31638,141.06909
04404,38.31674,141.06396
04404,38.3177,141.06919
04404,38.31876,141.06795
04404,38.31897,141.07236
04404,38.32055,141.06623
04406,38.3091,140.98008
04406,38.31053,140.9641
04406,38.31055,140.9778
04406,38.31139,140.97836
04406,38.31141,140.94843
04406,38.31162,140.9607
04406,38.31166,140.95461
04406,38.31196,140.95624
04406,38.3124,140.94807
04406,38.31258,140.97799
04406,38.3129,140.98166
04406,38.31321,140.97049
04406,38.31334,140.98535
04406,38.31459,140.94438
04406,38.31474,140.95988
04406,38.31476,140.95211
04406,38.31479,140.96857
04406,38.3148,140.95614
04406,38.31516,140.98682
04406,38.3154,140.98152
04406,38.31581,140.97116
04406,38.31603,140.99183
04406,38.31626,140.95836
04406,38.31635,140.9728
04406,38.31667,140.98261
04406,38.31668,140.96056
04406,38.31678,140.9548
04406,38.31685,140.96691
04406,38.31685,140.98649
04406,38.31697,140.97241
04406,38.31702,140.98744
04406,38.31708,140.95692
04406,38.31738,140.96653
04406,38.31766,140.97322
04406,38.3177,140.96948
04406,38.31773,140.94691
04406,38.31773,140.94765
04406,38.31838,140.97475
04406,38.3184,140.96032
04406,38.31846,140.98657
04406,38.31862,140.95735
04406,38.31867,140.98471
04406,38.31878,140.95351
04406,38.31894,140.96316
04406,38.31904,140.99371
04406,38.31927,140.95942
04406,38.31929,140.98795
04406,38.31961,140.96433
04406,38.32003,140.98309
04406,38.32007,140.95781
04406,38.32015,140.97385
04406,38.32017,140.99892
04406,38.32036,140.96198
04406,38.32059,140.96356
04406,38.32061,140.95368
04406,38.32072,140.95617
04406,38.32091,140.98118
04406,38.32127,140.96734
04406,38.32138,140.96026
04406,38.32147,140.95782
04406,38.3215,140.93653
04406,38.32169,140.99123
04406,38.32177,140.983
04406,38.32184,140.95582
04406,38.32218,140.95828
04406,38.32232,140.95628
04406,38.32243,140.97863
04406,38.32243,140.98655
04406,38.32275,140.96559
04406,38.32284,140.96408
04406,38.32292,140.99122
04406,38.32292,141.00008
04406,38.32311,140.97251
04406,38.32316,140.99465
04406,38.3233,140.97345
04406,38.32358,140.98626
04406,38.32386,140.95977
04406,38.32409,140.98394
04406,38.32412,140.95228
04406,38.32461,140.98468
04406,38.32466,140.97763
04406,38.32496,140.99199
04406,38.325,140.9781
04406,38.32507,140.95707
04406,38.32525,140.98123
04406,38.32537,140.95876
04406,38.32538,140.99967
04406,38.32549,140.96996
04406,38.32552,140.98627
04406,38.32603,140.98021
04406,38.32611,140.97255
04406,38.32655,140.97168
04406,38.32657,140.99414
04406,38.32661,140.98255
04406,38.32671,140.98712
04406,38.32687,140.97908
04406,38.32701,140.97762
04406,38.32708,140.9564
04406,38.32708,140.95895
04406,38.32717,140.99628
04406,38.3272,140.97882
04406,38.32724,140.98916
04406,38.32737,140.9865
04406,38.32745,140.98239
04406,38.32752,140.95337
04406,38.32761,140.98173
04406,38.3279,140.96358
04406,38.32823,140.95057
04406,38.32828,140.98861
04406,38.32842,140.96225
04406,38.32845,140.97989
04406,38.32851,140.97576
04406,38.3287,140.97377
04406,38.32896,140.97064
04406,38.32899,140.98631
04406,38.32902,140.99087
04406,38.32903,140.96302
04406,38.3291,140.96222
04406,38.32915,140.98825
04406,38.32919,140.96464
04406,38.32927,140.96109
04406,38.32932,140.97266
04406,38.32946,140.96658
04406,38.32993,140.97059
04406,38.33002,140.98093
04406,38.33009,140.98691
04406,38.33037,140.98447
04406,38.33055,140.99546
04406,38.33061,140.96649
04406,38.33105,140.98091
04406,38.33107,140.97682
04406,38.33121,140.97911
04406,38.33122,140.95784
04406,38.3315,140.98711
04406,38.33151,140.9797
04406,38.33154,140.96959
04406,38.33162,140.99156
04406,38.33179,140.95283
04406,38.33185,140.97699
04406,38.33197,140.96822
04406,38.33201,140.9767
04406,38.33207,140.97167
04406,38.33209,140.99749
04406,38.3323,140.98
04406,38.33236,140.9734
04406,38.33247,140.98384
04406,38.33256,141.00355
04406,38.33259,140.97026
04406,38.33269,140.95921
04406,38.33293,140.98861
04406,38.33294,140.98738
04406,38.33295,140.98167
04406,38.33311,140.98655
04406,38.33346,140.98385
04406,38.33372,140.99376
04406,38.33426,140.98621
04406,38.3343,140.98952
04406,38.33435,140.97516
04406,38.33454,140.96462
04406,38.33456,140.99168
04406,38.33474,140.99458
04406,38.33481,140.98311
04406,38.33505,140.95863
04406,38.33518,140.95829
04406,38.3352,140.99839
04406,38.33523,140.94713
04406,38.33533,140.99143
04406,38.33558,140.9932
04406,38.33586,140.9805
04406,38.33615,140.97236
04406,38.33661,140.9931
04406,38.33662,140.9476
04406,38.33679,140.98335
04406,38.33698,140.99645
04406,38.33699,140.98608
04406,38.33727,140.97533
04406,38.33745,140.98881
04406,38.33763,140.96785
04406,38.33764,140.96298
04406,38.33804,140.99814
04406,38.33815,141.00394
04406,38.33873,140.99647
04406,38.3391,140.99968
04406,38.33915,141.02701
04406,38.33929,140.95558
04406,38.33981,140.99797
04406,38.33989,140.9966
04406,38.33991,140.99524
04406,38.34028,140.97567
04406,38.34035,140.94814
04406,38.34048,141.00552
04406,38.3405,140.94604
04406,38.34058,140.98879
04406,38.34069,140.95787
04406,38.3409,140.94922
04406,38.34094,140.95785
04406,38.34098,140.97091
04406,38.3411,140.96001
04406,38.34131,140.98012
04406,38.3417,140.99607
04406,38.34188,140.99924
04406,38.342,140.96814
04406,38.34237,140.95472
04406,38.3424,140.99622
04406,38.34264,140.99761
04406,38.34296,140.99448
04406,38.34362,140.95022
04406,38.3437,140.95536
04406,38.34377,140.99886
04406,38.34398,141.03759
04406,38.34408,141.00742
04406,38.34421,140.96248
04406,38.34421,140.99482
04406,38.34441,141.01271
04406,38.34484,140.99709
04406,38.34487,140.98953
04406,38.3453,141.00173
04406,38.34585,140.95805
04406,38.34603,141.00002
04406,38.34636,140.95496
04406,38.34644,140.99663
04406,38.34651,140.97105
04406,38.34703,141.00917
04406,38.34709,140.94223
04406,38.34762,141.00799
04406,38.3478,141.03994
04406,38.34802,141.00278
04406,38.34806,141.05417
04406,38.34853,140.96297
04406,38.34906,141.00465
04406,38.34959,141.00779
04406,38.34982,140.98037
04406,38.35018,140.96688
04406,38.35051,140.97111
04406,38.35073,140.94495
04406,38.35118,141.01175
04406,38.35156,141.04365
04406,38.3518,141.00271
04406,38.35192,140.96076
04406,38.35265,140.96462
04406,38.35336,141.01486
04406,38.35358,140.97373
04406,38.35358,141.01672
04406,38.35372,141.03638
04406,38.35437,141.02321
04406,38.35473,141.02931
04406,38.35518,140.9571
04406,38.35565,141.03315
04406,38.35599,141.02131
04406,38.35768,141.02367
04406,38.35838,141.03355
04406,38.35893,141.02034
04406,38.35898,141.00217
04406,38.36053,141.02742
04406,38.36062,141.02408
04406,38.36155,141.03554
04406,38.36157,141.02492
04406,38.36186,141.01767
04406,38.362,141.03187
04406,38.36291,141.02651
04406,38.36403,141.03007
04406,38.36446,141.02288
04406,38.3649,141.03436
04406,38.3673,141.02979
04406,38.36834,141.03606
04406,38.36837,141.02508
04406,38.3695,141.04061
04421,38.35275,140.83755
04421,38.35572,140.83877
04421,38.3564,140.83437
04421,38.35775,140.83793
04421,38.35859,140.84391
04421,38.35973,140.84758
04421,38.36028,140.84525
04421,38.36042,140.84888
04421,38.36117,140.83563
04421,38.36162,140.85066
04421,38.36266,140.83896
04421,38.36282,140.94633
04421,38.36346,140.8493
04421,38.36414,140.84435
04421,38.36504,140.85585
04421,38.36562,140.86285
04421,38.36595,140.94198
04421,38.36597,140.86086
04421,38.36739,140.9463
04421,38.36824,140.85234
04421,38.36856,140.95766
04421,38.36863,140.96404
04421,38.36899,140.94019
04421,38.36905,140.85818
04421,38.36932,140.8505
04421,38.36934,140.94467
04421,38.36934,140.96359
04421,38.36966,140.96326
04421,38.37034,140.94459
04421,38.3707,140.84496
04421,38.3708,140.94158
04421,38.37187,140.96569
04421,38.37203,140.84913
04421,38.37231,140.96617
04421,38.37265,140.94001
04421,38.37273,140.96229
04421,38.37279,140.94567
04421,38.37388,140.94457
04421,38.37397,140.96065
04421,38.374,140.85477
04421,38.37401,140.94565
04421,38.37474,140.94049
04421,38.37483,140.94785
04421,38.37625,140.85982
04421,38.37729,140.95258
04421,38.3775,140.94211
04421,38.37885,140.85498
04421,38.37945,140.94913
04421,38.3805,140.85996
04421,38.38098,140.85755
04421,38.38106,140.95411
04421,38.38123,140.84534
04421,38.38154,140.84671
04421,38.3832,140.84132
04421,38.3837,140.86224
04421,38.38426,140.94246
04421,38.38472,140.95389
04421,38.38521,140.8665
04421,38.3859,140.85061
04421,38.38676,140.85772
04421,38.38685,140.85428
04421,38.38725,140.95263
04421,38.38753,140.84332
04421,38.38753,140.94437
04421,38.38766,140.86822
04421,38.38817,140.86103
04421,38.38887,140.86497
04421,38.38889,140.85783
04421,38.38897,140.85988
04421,38.38909,140.86262
04421,38.38984,140.85828
04421,38.38994,140.85076
04421,38.39022,140.94164
04421,38.39085,140.85544
04421,38.39178,140.8609
04421,38.39179,140.85935
04421,38.39321,140.86088
04421,38.39556,140.94255
04421,38.39642,140.94184
04421,38.39698,140.86535
04421,38.39909,140.93833
04421,38.39954,140.94031
04421,38.40013,140.94928
04421,38.40042,140.86839
04421,38.40061,140.86718
04421,38.4011,140.9379
04421,38.40331,140.86865
04421,38.40466,140.92941
04421,38.40479,140.86566
04421,38.40621,140.81221
04421,38.40673,140.86899
04421,38.40693,140.92872
04421,38.40716,140.93291
04421,38.40889,140.93263
04421,38.40933,140.91386
04421,38.40966,140.92913
04421,38.41073,140.93647
04421,38.41074,140.92403
04421,38.41096,140.9321
04421,38.41219,140.91519
04421,38.4127,140.93213
04421,38.41308,140.86528
04421,38.41376,140.95988
04421,38.4143,140.93293
04421,38.41547,140.92041
04421,38.41582,140.93013
04421,38.41587,140.93368
04421,38.41616,140.93491
04421,38.4162,140.92395
04421,38.4166,140.86508
04421,38.41672,140.92369
04421,38.41697,140.93299
04421,38.41712,140.85839
04421,38.41718,140.93425
04421,38.41791,140.91504
04421,38.41859,140.85818
04421,38.4186,140.86532
04421,38.41865,140.87113
04421,38.4188,140.91755
04421,38.419,140.92155
04421,38.41923,140.90895
04421,38.41948,140.91968
04421,38.41952,140.91069
04421,38.41981,140.86763
04421,38.41994,140.85967
04421,38.42002,140.9251
04421,38.42006,140.93325
04421,38.42017,140.92735
04421,38.42031,140.93463
04421,38.42035,140.92957
04421,38.42106,140.90224
04421,38.4211,140.93024
04421,38.42111,140.93293
04421,38.42141,140.9353
04421,38.42168,140.90742
04421,38.42183,140.9107
04421,38.42544,140.8634
04421,38.42611,140.91386
04421,38.4264,140.91712
04421,38.42741,140.93884
04421,38.42782,140.92724
04421,38.42793,140.92683
04421,38.42853,140.92199
04421,38.42894,140.9186
04421,38.42928,140.9214
04421,38.42959,140.87973
04421,38.42982,140.93275
04421,38.43009,140.88361
04421,38.43017,140.86041
04421,38.43033,140.93046
04421,38.43051,140.94757
04421,38.43073,140.93263
04421,38.43087,140.92928
04421,38.43125,140.88912
04421,38.43168,140.92574
04421,38.43182,140.92155
04421,38.43217,140.91904
04421,38.43226,140.93008
04421,38.43247,140.87866
04421,38.43254,140.88915
04421,38.43258,140.90931
04421,38.43259,140.8972
04421,38.43265,140.89168
04421,38.43292,140.89978
04421,38.43332,140.90136
04421,38.43332,140.91729
04421,38.43338,140.87873
04421,38.43344,140.88164
04421,38.43345,140.91816
04421,38.4338,140.88988
04421,38.43386,140.8807
04421,38.43406,140.90623
04421,38.4341,140.86759
04421,38.4341,140.90654
04421,38.43453,140.87338
04421,38.4346,140.87614
04421,38.43466,140.90649
04421,38.43466,140.91517
04421,38.43484,140.89721
04421,38.43485,140.86298
04421,38.43487,140.92485
04421,38.43509,140.90611
04421,38.43522,140.91855
04421,38.43529,140.90767
04421,38.43557,140.89419
04421,38.43563,140.86549
04421,38.4359,140.87302
04421,38.4359,140.87431
04421,38.43599,140.89745
04421,38.43636,140.89878
04421,38.43641,140.8906
04421,38.43665,140.93274
04421,38.43693,140.92907
04421,38.437,140.93691
04421,38.43701,140.89244
04421,38.43703,140.90918
04421,38.43715,140.86296
04421,38.43741,140.89074
04421,38.43744,140.9106
04421,38.43756,140.88463
04421,38.43788,140.86586
04421,38.43792,140.90672
04421,38.43812,140.94462
04421,38.43813,140.89598
04421,38.43822,140.9049
04421,38.43872,140.87594
04421,38.43881,140.89216
04421,38.43888,140.93049
04421,38.4394,140.90229
04421,38.43953,140.88815
04421,38.43955,140.92681
04421,38.43956,140.92396
04421,38.43972,140.87157
04421,38.43986,140.9064
04421,38.43994,140.93574
04421,38.44,140.89139
04421,38.44007,140.89091
04421,38.44011,140.86821
04421,38.44026,140.92639
04421,38.44032,140.88091
04421,38.44045,140.86587
04421,38.44046,140.86346
04421,38.44067,140.89657
04421,38.44079,140.9086
04421,38.44125,140.88746
04421,38.44125,140.94324
04421,38.44129,140.90526
04421,38.44134,140.92387
04421,38.44147,140.90738
04421,38.44154,140.90661
04421,38.44163,140.90112
04421,38.44167,140.90314
04421,38.44173,140.90241
04421,38.44179,140.89331
04421,38.44189,140.9699
04421,38.44196,140.86418
04421,38.44197,140.8647
04421,38.44198,140.8894
04421,38.44206,140.8962
04421,38.44209,140.90791
04421,38.44211,140.92109
04421,38.44233,140.89315
04421,38.44252,140.90584
04421,38.44268,140.91415
04421,38.44271,140.94466
04421,38.44275,140.89652
04421,38.44291,140.89867
04421,38.44307,140.88405
04421,38.44312,140.90285
04421,38.44314,140.87661
04421,38.44318,140.93514
04421,38.44323,140.88846
04421,38.44325,140.87095
04421,38.4435,140.95391
04421,38.44369,140.88477
04421,38.44369,140.90515
04421,38.44387,140.86248
04421,38.44405,140.89837
04421,38.44406,140.89073
04421,38.44407,140.89255
04421,38.4443,140.85916
04421,38.44444,140.86722
04421,38.44458,140.87923
04421,38.44521,140.88938
04421,38.44522,140.88615
04421,38.44546,140.85713
04421,38.44589,140.8608
04421,38.44609,140.93157
04421,38.44633,140.93367
04421,38.44654,140.87488
04421,38.44657,140.85577
04421,38.4467,140.91164
04421,38.44684,140.87187
04421,38.44705,140.88751
04421,38.44734,140.85717
04421,38.44756,140.85982
04421,38.44765,140.88255
04421,38.44765,140.91179
04421,38.4477,140.87366
04421,38.44772,140.86584
04421,38.44775,140.85479
04421,38.44805,140.93186
04421,38.44839,140.88548
04421,38.44848,140.91069
04421,38.4487,140.93069
04421,38.44877,140.87695
04421,38.44901,140.86492
04421,38.44917,140.94254
04421,38.44918,140.86349
04421,38.44978,140.90879
04421,38.44999,140.90991
04421,38.45023,140.88262
04421,38.45048,140.93726
04421,38.451,140.85667
04421,38.45101,140.88297
04421,38.45142,140.84963
04421,38.45161,140.87792
04421,38.45189,140.94052
04421,38.45197,140.85239
04421,38.45216,140.92931
04421,38.45221,140.85874
04421,38.45242,140.86637
04421,38.45291,140.84894
04421,38.45295,140.92475
04421,38.45302,140.90711
04421,38.45351,140.93499
04421,38.45422,140.90936
04421,38.45464,140.92755
04421,38.45496,140.94993
04421,38.45553,140.84943
04421,38.45699,140.92489
04421,38.45747,140.74772
04421,38.45898,140.93209
04421,38.45965,140.91773
04421,38.46046,140.93662
04421,38.46175,140.92584
04421,38.46276,140.91962
04421,38.46298,140.94799
04421,38.46511,140.92889
04421,38.46536,140.94774
04421,38.46668,140.9234
04422,38.37659,141.01045
04422,38.37916,141.01115
04422,38.37938,141.00872
04422,38.38086,141.0207
04422,38.38192,141.02027
04422,38.38293,141.02217
04422,38.38562,141.0219
04422,38.38691,140.9982
04422,38.38694,140.98201
04422,38.38788,141.02275
04422,38.38789,140.97447
04422,38.38858,141.00112
04422,38.38896,141.02451
04422,38.38915,141.022
04422,38.38962,141.01326
04422,38.38983,140.98226
04422,38.39025,141.02143
04422,38.39033,141.00232
04422,38.39123,140.98641
04422,38.39258,141.02168
04422,38.39261,141.02885
04422,38.39275,141.02418
04422,38.39286,141.0228
04422,38.39316,141.02446
04422,38.39328,141.00545
04422,38.39348,141.02481
04422,38.3939,141.02706
04422,38.39393,141.02614
04422,38.39403,141.03148
04422,38.39503,141.03062
04422,38.39526,141.02573
04422,38.39527,141.01922
04422,38.39555,141.00779
04422,38.39561,141.02946
04422,38.39598,141.02919
04422,38.39664,140.97614
04422,38.39701,140.98972
04422,38.39716,141.0319
04422,38.39717,141.0105
04422,38.39724,141.019
04422,38.39735,141.03153
04422,38.39789,141.03065
04422,38.39821,141.01297
04422,38.39825,140.98123
04422,38.39874,140.98901
04422,38.39899,140.97926
04422,38.39901,141.03386
04422,38.39968,141.01612
04422,38.40028,141.0241
04422,38.40049,141.03274
04422,38.40058,141.03165
04422,38.40087,141.00955
04422,38.40105,141.01707
04422,38.40121,140.9978
04422,38.40184,141.02707
04422,38.40193,141.03357
04422,38.40209,140.98514
04422,38.40223,140.99977
04422,38.40282,141.01914
04422,38.40304,141.03521
04422,38.40368,141.0184
04422,38.4037,141.02965
04422,38.40379,141.02921
04422,38.40451,141.0375
04422,38.40482,141.00724
04422,38.40497,141.0214
04422,38.40501,140.99869
04422,38.40528,140.98611
04422,38.40584,141.02091
04422,38.40604,141.03549
04422,38.40628,141.03598
04422,38.40637,140.98395
04422,38.40638,141.00296
04422,38.40641,141.01185
04422,38.40654,141.03139
04422,38.40691,140.99709
04422,38.40709,141.01001
04422,38.40718,141.03576
04422,38.4072,140.99829
04422,38.40777,141.02692
04422,38.40779,140.98178
04422,38.4079,141.03678
04422,38.40809,141.02051
04422,38.40809,141.03239
04422,38.40829,141.03483
04422,38.40846,141.01424
04422,38.40848,141.02591
04422,38.40854,140.99635
04422,38.40854,141.01993
04422,38.40857,141.03228
04422,38.40915,141.02283
04422,38.40925,141.02762
04422,38.40925,141.03483
04422,38.40926,141.02352
04422,38.40928,141.03024
04422,38.40941,141.0412
04422,38.40964,140.99139
04422,38.40966,141.02395
04422,38.41016,141.02068
04422,38.41023,141.01543
04422,38.41042,141.04458
04422,38.41049,141.0344
04422,38.41051,140.98355
04422,38.41051,141.03581
04422,38.41054,140.97312
04422,38.41064,141.02973
04422,38.41066,141.04044
04422,38.41081,141.02479
04422,38.41112,141.0217
04422,38.4113,141.01413
04422,38.41139,141.0426
04422,38.41162,141.02775
04422,38.41178,141.03751
04422,38.41186,141.04118
04422,38.41201,140.99248
04422,38.41203,141.03197
04422,38.41227,141.04087
04422,38.41264,141.03446
04422,38.41267,141.03562
04422,38.41269,140.99198
04422,38.41278,141.03216
04422,38.41278,141.03897
04422,38.41284,141.02944
04422,38.41295,141.02343
04422,38.41302,141.01196
04422,38.41338,141.03641
04422,38.41361,141.03764
04422,38.41374,141.01002
04422,38.41383,141.02105
04422,38.41389,140.98925
04422,38.41399,141.0185
04422,38.41405,140.99388
04422,38.41407,141.00136
04422,38.41454,140.98779
04422,38.41497,141.03935
04422,38.41501,141.02985
04422,38.41501,141.03551
04422,38.41521,141.03213
04422,38.41554,141.03305
04422,38.41579,140.99276
04422,38.41605,141.02578
04422,38.41632,141.03834
04422,38.41635,141.03958
04422,38.41637,140.98895
04422,38.4166,141.042
04422,38.41665,140.97627
04422,38.41677,140.97879
04422,38.41682,141.0408
04422,38.41683,141.00831
04422,38.41683,141.03781
04422,38.41704,141.04596
04422,38.41739,141.02646
04422,38.41757,141.03577
04422,38.41758,140.99067
04422,38.41772,141.01657
04422,38.41779,141.03289
04422,38.41784,141.02971
04422,38.41797,141.03928
04422,38.41812,141.01223
04422,38.4183,141.0251
04422,38.41834,141.00957
04422,38.41876,141.00581
04422,38.41887,141.04458
04422,38.41919,141.02024
04422,38.41926,140.97566
04422,38.41944,141.03403
04422,38.41956,140.9952
04422,38.41958,141.03306
04422,38.41961,140.98883
04422,38.41973,140.99189
04422,38.4199,140.98249
04422,38.41995,141.03579
04422,38.41997,141.03875
04422,38.42022,140.9859
04422,38.42032,141.00532
04422,38.42051,140.99423
04422,38.4206,140.98085
04422,38.42099,141.0248
04422,38.42107,141.03405
04422,38.42116,141.00477
04422,38.4212,140.97967
04422,38.42133,141.03567
04422,38.42157,140.99576
04422,38.42206,141.00304
04422,38.42209,140.99307
04422,38.4222,140.98947
04422,38.42221,141.03139
04422,38.42231,141.02602
04422,38.42235,140.97564
04422,38.42239,140.99521
04422,38.4226,140.98987
04422,38.42318,140.97477
04422,38.42336,140.99271
04422,38.42341,141.00753
04422,38.42344,141.043
04422,38.42345,140.97884
04422,38.42348,141.04961
04422,38.42361,140.98962
04422,38.42363,140.98234
04422,38.4237,140.98759
04422,38.42391,140.99456
04422,38.42406,140.99647
04422,38.42415,141.02732
04422,38.42439,140.99229
04422,38.42466,141.0287
04422,38.42468,140.9784
04422,38.42473,140.97564
04422,38.4248,141.03313
04422,38.42487,140.99525
04422,38.42493,141.03185
04422,38.42509,140.99969
04422,38.42518,141.02999
04422,38.42535,141.00277
04422,38.42544,141.02721
04422,38.42552,140.98728
04422,38.42588,141.0205
04422,38.42594,140.98993
04422,38.42599,141.03636
04422,38.42622,141.00375
04422,38.42627,140.97596
04422,38.42627,141.01464
04422,38.42632,140.98215
04422,38.42632,141.01185
04422,38.42644,141.00505
04422,38.42677,141.00925
04422,38.42695,141.03078
04422,38.42706,140.97933
04422,38.4271,141.00705
04422,38.42722,140.99283
04422,38.42733,141.02724
04422,38.42744,140.99078
04422,38.42801,141.00761
04422,38.42804,141.00243
04422,38.42837,141.03545
04422,38.42847,141.03104
04422,38.42863,141.02465
04422,38.42865,140.97715
04422,38.42879,141.00926
04422,38.42916,141.03285
04422,38.42929,141.0007
04422,38.42931,140.9947
04422,38.42947,140.97724
04422,38.42965,141.01855
04422,38.42971,140.99652
04422,38.42984,141.00482
04422,38.4301,141.04328
04422,38.43011,141.01951
04422,38.43017,141.0384
04422,38.43022,140.99838
04422,38.43041,141.0311
04422,38.43064,141.00953
04422,38.431,141.01128
04422,38.43109,141.02437
04422,38.43114,140.99637
04422,38.4312,141.03618
04422,38.43133,141.01766
04422,38.43137,141.003
04422,38.43152,140.99771
04422,38.43153,141.00202
04422,38.43159,141.0007
04422,38.43193,141.04296
04422,38.43212,141.03911
04422,38.43219,141.0242
04422,38.43225,141.03075
04422,38.43227,141.00866
04422,38.43238,141.01993
04422,38.4327,141.02206
04422,38.43272,140.9997
04422,38.43272,141.00491
04422,38.43305,141.03296
04422,38.43323,141.00066
04422,38.43341,141.02928
04422,38.43383,141.02502
04422,38.43384,141.03621
04422,38.43395,141.0552
04422,38.43406,141.0312
04422,38.43429,140.99986
04422,38.43429,141.03305
04422,38.43446,141.00305
04422,38.43454,141.02967
04422,38.43551,141.02856
04422,38.43567,141.03128
04422,38.43587,141.03502
04422,38.43592,141.03444
04422,38.43637,141.03137
04422,38.4364,141.03741
04422,38.43691,141.04252
04422,38.43711,141.05599
04422,38.43712,141.05427
04422,38.43761,141.03123
04422,38.43779,141.03651
04422,38.43786,140.98058
04422,38.43824,141.03161
04422,38.43828,140.98199
04422,38.43896,140.98192
04422,38.43972,141.00225
04422,38.44986,140.97911
04422,38.47823,140.97533
04424,38.44443,140.89577
04424,38.445,140.89269
04424,38.44547,140.90546
04424,38.446,140.89358
04424,38.44617,140.90063
04424,38.4478,140.89684
04424,38.44797,140.90145
04424,38.44826,140.89043
04424,38.44881,140.88782
04424,38.44968,140.90375
04424,38.44989,140.9063
04424,38.45002,140.89329
04424,38.45024,140.8858
04424,38.45064,140.8987
04424,38.45092,140.88658
04424,38.45112,140.88423
04424,38.45163,140.89529
04424,38.45188,140.90144
04424,38.45198,140.89097
04424,38.45199,140.88197
04424,38.45277,140.88397
04424,38.45302,140.89969
04424,38.45308,140.88044
04424,38.45324,140.8935
04424,38.45339,140.89878
04424,38.4535,140.88897
04424,38.45352,140.89115
04424,38.45352,140.9022
04424,38.45392,140.87408
04424,38.45408,140.9053
04424,38.45432,140.87035
04424,38.45457,140.88131
04424,38.45481,140.87101
04424,38.45553,140.87459
04424,38.45556,140.8783
04424,38.45556,140.88639
04424,38.45559,140.86769
04424,38.45575,140.90168
04424,38.45594,140.87113
04424,38.45595,140.88863
04424,38.45597,140.89731
04424,38.45597,140.90495
04424,38.45616,140.87629
04424,38.45652,140.89998
04424,38.45676,140.87256
04424,38.4569,140.90933
04424,38.45713,140.89231
04424,38.45762,140.87183
04424,38.45768,140.87913
04424,38.45768,140.88061
04424,38.45774,140.86618
04424,38.45783,140.90656
04424,38.45784,140.88525
04424,38.45806,140.87674
04424,38.45809,140.8759
04424,38.45821,140.90197
04424,38.45833,140.89752
04424,38.4585,140.90401
04424,38.45858,140.88315
04424,38.45861,140.87398
04424,38.45879,140.87828
04424,38.45887,140.8874
04424,38.45905,140.87607
04424,38.45907,140.91135
04424,38.45915,140.8947
04424,38.45939,140.88021
04424,38.45997,140.88495
04424,38.46039,140.9044
04424,38.46043,140.85582
04424,38.46058,140.87226
04424,38.4606,140.87715
04424,38.46075,140.89487
04424,38.46078,140.87883
04424,38.46115,140.85952
04424,38.46119,140.9037
04424,38.46138,140.90709
04424,38.46168,140.89493
04424,38.46171,140.87599
04424,38.46193,140.8811
04424,38.46222,140.90042
04424,38.46245,140.89458
04424,38.46247,140.89761
04424,38.46285,140.88357
04424,38.46298,140.85908
04424,38.46322,140.87235
04424,38.46327,140.90374
04424,38.46336,140.87852
04424,38.46425,140.89326
04424,38.46481,140.86172
04424,38.46494,140.84948
04424,38.46532,140.85912
04424,38.46544,140.85535
04424,38.46562,140.88445
04424,38.46575,140.86635
04424,38.46619,140.90459
04424,38.46639,140.91654
04424,38.46645,140.8684
04424,38.46658,140.89108
